address,zip,town,address_full,suspected_lead,psl_materials,psl_other,service_line,csl_other,latitude,longitude,coord_source,flag_incomplete,latitude_adj,longitude_adj,address_full_adj
17 HITCHCOCK PLACE,7042,MONTCLAIR,"17 HITCHCOCK PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.793404174204,-74.218958102055,census,0,40.793404174204,-74.218958102055,"17 HITCHCOCK PLACE, MONTCLAIR, NJ, 07042"
17 HOLLYWOOD AVENUE,7042,MONTCLAIR,"17 HOLLYWOOD AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.794608945998,-74.216835635105,census,0,40.794608945998,-74.216835635105,"17 HOLLYWOOD AVENUE, MONTCLAIR, NJ, 07042"
17 HOWE AVENUE,7042,MONTCLAIR,"17 HOWE AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.797889519029,-74.227235531352,census,0,40.797889519029,-74.227235531352,"17 HOWE AVENUE, MONTCLAIR, NJ, 07042"
17 HELLER DRIVE,7043,MONTCLAIR,"17 HELLER DRIVE, MONTCLAIR, NJ, 07043",N,C,,C,,40.843473978289,-74.190662951598,census,0,40.843473978289,-74.190662951598,"17 HELLER DRIVE, MONTCLAIR, NJ, 07043"
17 HILLTOP PLACE,7042,MONTCLAIR,"17 HILLTOP PLACE, MONTCLAIR, NJ, 07042",Y,C,,G,,40.793062165288,-74.221949296108,census,0,40.793062165288,-74.221949296108,"17 HILLTOP PLACE, MONTCLAIR, NJ, 07042"
17 JEROME PLACE,7043,MONTCLAIR,"17 JEROME PLACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.84519299806,-74.208270207121,census,0,40.84519299806,-74.208270207121,"17 JEROME PLACE, MONTCLAIR, NJ, 07043"
17 KENNETH ROAD,7043,MONTCLAIR,"17 KENNETH ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.847376710769,-74.193910307495,census,0,40.847376710769,-74.193910307495,"17 KENNETH ROAD, MONTCLAIR, NJ, 07043"
17 LEXINGTON AVENUE,7042,MONTCLAIR,"17 LEXINGTON AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.804846738742,-74.215660228324,census,0,40.804846738742,-74.215660228324,"17 LEXINGTON AVENUE, MONTCLAIR, NJ, 07042"
17 LINDEN AVENUE,7042,MONTCLAIR,"17 LINDEN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.7952386,-74.2172043,google_prior,0,40.7952386,-74.2172043,"17 LINDEN AVENUE, MONTCLAIR, NJ, 07042"
17 LASALLE ROAD,7043,MONTCLAIR,"17 LASALLE ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.850597759426,-74.191941367817,census,0,40.850597759426,-74.191941367817,"17 LASALLE ROAD, MONTCLAIR, NJ, 07043"
17 LAUREL PLACE,7043,MONTCLAIR,"17 LAUREL PLACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.849336472742,-74.205581430492,census,0,40.849336472742,-74.205581430492,"17 LAUREL PLACE, MONTCLAIR, NJ, 07043"
17 MADISON AVENUE,7042,MONTCLAIR,"17 MADISON AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.800608822806,-74.216519819519,census,0,40.800608822806,-74.216519819519,"17 MADISON AVENUE, MONTCLAIR, NJ, 07042"
17 MARQUETTE ROAD,7043,MONTCLAIR,"17 MARQUETTE ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.850815422726,-74.191095978292,census,0,40.850815422726,-74.191095978292,"17 MARQUETTE ROAD, MONTCLAIR, NJ, 07043"
17 MELROSE PLACE,7042,MONTCLAIR,"17 MELROSE PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.805823056279,-74.221741305752,census,0,40.805823056279,-74.221741305752,"17 MELROSE PLACE, MONTCLAIR, NJ, 07042"
17 MENDL TERRACE,7042,MONTCLAIR,"17 MENDL TERRACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.825563452687,-74.205351351089,census,0,40.825563452687,-74.205351351089,"17 MENDL TERRACE, MONTCLAIR, NJ, 07042"
17 MIDLAND AVENUE,7042,MONTCLAIR,"17 MIDLAND AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.816604159057,-74.219569215471,census,0,40.816604159057,-74.219569215471,"17 MIDLAND AVENUE, MONTCLAIR, NJ, 07042"
17 MILLER STREET,7042,MONTCLAIR,"17 MILLER STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.807113809689,-74.213910635408,census,0,40.807113809689,-74.213910635408,"17 MILLER STREET, MONTCLAIR, NJ, 07042"
17 MISSION STREET,7042,MONTCLAIR,"17 MISSION STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.807257884304,-74.211124151172,census,0,40.807257884304,-74.211124151172,"17 MISSION STREET, MONTCLAIR, NJ, 07042"
17 MISSION STREET 2ND,7042,MONTCLAIR,"17 MISSION STREET 2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.807257884304,-74.211124151172,census,0,40.807257884304,-74.211124151172,"17 MISSION STREET 2ND, MONTCLAIR, NJ, 07042"
17 MONTCLAIR AVENUE,7043,MONTCLAIR,"17 MONTCLAIR AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.818020701088,-74.208443695118,census,0,40.818020701088,-74.208443695118,"17 MONTCLAIR AVENUE, MONTCLAIR, NJ, 07043"
17 MOUNT VERNON ROAD,7043,MONTCLAIR,"17 MOUNT VERNON ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.832526031519,-74.196445722636,census,0,40.832526031519,-74.196445722636,"17 MOUNT VERNON ROAD, MONTCLAIR, NJ, 07043"
17 MOUNTAINVIEW PLACE,7042,MONTCLAIR,"17 MOUNTAINVIEW PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.819342583707,-74.222151920201,census,0,40.819342583707,-74.222151920201,"17 MOUNTAINVIEW PLACE, MONTCLAIR, NJ, 07042"
17 MARION ROAD,7043,MONTCLAIR,"17 MARION ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.84658786982,-74.201940305409,census,0,40.84658786982,-74.201940305409,"17 MARION ROAD, MONTCLAIR, NJ, 07043"
17 MARSTON PLACE,7042,MONTCLAIR,"17 MARSTON PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.8015493,-74.2119126,google_prior,0,40.8015493,-74.2119126,"17 MARSTON PLACE, MONTCLAIR, NJ, 07042"
17 MONTAGUE PLACE,7042,MONTCLAIR,"17 MONTAGUE PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.817292481904,-74.218128062337,census,0,40.817292481904,-74.218128062337,"17 MONTAGUE PLACE, MONTCLAIR, NJ, 07042"
17 MORNINGSIDE AVENUE,7043,MONTCLAIR,"17 MORNINGSIDE AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.828954759213,-74.196387507359,census,0,40.828954759213,-74.196387507359,"17 MORNINGSIDE AVENUE, MONTCLAIR, NJ, 07043"
17 N MOUNTAIN AVENUE,7042,MONTCLAIR,"17 N MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.820206501921,-74.223647090559,census,0,40.820206501921,-74.223647090559,"17 N MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
17 NASSAU ROAD,7043,MONTCLAIR,"17 NASSAU ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.852896283269,-74.199602485551,census,0,40.852896283269,-74.199602485551,"17 NASSAU ROAD, MONTCLAIR, NJ, 07043"
17 NISHUANE ROAD,7042,MONTCLAIR,"17 NISHUANE ROAD, MONTCLAIR, NJ, 07042",N,C,,C,,40.79820891765,-74.224580534472,census,0,40.79820891765,-74.224580534472,"17 NISHUANE ROAD, MONTCLAIR, NJ, 07042"
17 NORMAN ROAD,7043,MONTCLAIR,"17 NORMAN ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.845540250251,-74.202373072917,census,0,40.845540250251,-74.202373072917,"17 NORMAN ROAD, MONTCLAIR, NJ, 07043"
17 NEW STREET,7042,MONTCLAIR,"17 NEW STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.807390793124,-74.211628724065,census,0,40.807390793124,-74.211628724065,"17 NEW STREET, MONTCLAIR, NJ, 07042"
17 OXFORD STREET 2ND,7042,MONTCLAIR,"17 OXFORD STREET 2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.815701142235,-74.205355729478,census,0,40.815701142235,-74.205355729478,"17 OXFORD STREET 2ND, MONTCLAIR, NJ, 07042"
17 OXFORD STREET-1ST,7042,MONTCLAIR,"17 OXFORD STREET-1ST, MONTCLAIR, NJ, 07042",N,C,,C,,40.815701142235,-74.205355729478,census,0,40.815701142235,-74.205355729478,"17 OXFORD STREET-1ST, MONTCLAIR, NJ, 07042"
17 PARK TERRACE,7043,MONTCLAIR,"17 PARK TERRACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.85026681516,-74.195364955219,census,0,40.85026681516,-74.195364955219,"17 PARK TERRACE, MONTCLAIR, NJ, 07043"
17 PLEASANT WAY,7042,MONTCLAIR,"17 PLEASANT WAY, MONTCLAIR, NJ, 07042",N,C,,C,,40.791031295771,-74.217426720838,census,0,40.791031295771,-74.217426720838,"17 PLEASANT WAY, MONTCLAIR, NJ, 07042"
17 PLYMOUTH STREET,7042,MONTCLAIR,"17 PLYMOUTH STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.812193851229,-74.219694379601,census,0,40.812193851229,-74.219694379601,"17 PLYMOUTH STREET, MONTCLAIR, NJ, 07042"
17 PRESCOTT AVENUE,7042,MONTCLAIR,"17 PRESCOTT AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.828017473454,-74.197918030741,census,0,40.828017473454,-74.197918030741,"17 PRESCOTT AVENUE, MONTCLAIR, NJ, 07042"
17 PROSPECT TERRACE,7042,MONTCLAIR,"17 PROSPECT TERRACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.809838533503,-74.217054317871,census,0,40.809838533503,-74.217054317871,"17 PROSPECT TERRACE, MONTCLAIR, NJ, 07042"
17 PARKWAY,7043,MONTCLAIR,"17 PARKWAY, MONTCLAIR, NJ, 07043",Y,C,,L,,40.831747850803,-74.211636566185,census,0,40.831747850803,-74.211636566185,"17 PARKWAY, MONTCLAIR, NJ, 07043"
17 PLEASANT AVENUE,7042,MONTCLAIR,"17 PLEASANT AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.797428493853,-74.220413051302,census,0,40.797428493853,-74.220413051302,"17 PLEASANT AVENUE, MONTCLAIR, NJ, 07042"
17 SAINT LUKES PLACE,7042,MONTCLAIR,"17 SAINT LUKES PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.818015438386,-74.22374677772,census,0,40.818015438386,-74.22374677772,"17 SAINT LUKES PLACE, MONTCLAIR, NJ, 07042"
17 SHERMAN STREET,7042,MONTCLAIR,"17 SHERMAN STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.809933747954,-74.206353411214,census,0,40.809933747954,-74.206353411214,"17 SHERMAN STREET, MONTCLAIR, NJ, 07042"
17 STEPHEN STREET,7042,MONTCLAIR,"17 STEPHEN STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.824528160001,-74.198919204811,census,0,40.824528160001,-74.198919204811,"17 STEPHEN STREET, MONTCLAIR, NJ, 07042"
17 SUNSET PARK,7043,MONTCLAIR,"17 SUNSET PARK, MONTCLAIR, NJ, 07043",N,C,,C,,40.845976588958,-74.199810740566,census,0,40.845976588958,-74.199810740566,"17 SUNSET PARK, MONTCLAIR, NJ, 07043"
17 STANFORD PLACE,7042,MONTCLAIR,"17 STANFORD PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.821682810304,-74.200715178091,census,0,40.821682810304,-74.200715178091,"17 STANFORD PLACE, MONTCLAIR, NJ, 07042"
17 STONEHENGE ROAD,7043,MONTCLAIR,"17 STONEHENGE ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.847853070537,-74.18840857375,census,0,40.847853070537,-74.18840857375,"17 STONEHENGE ROAD, MONTCLAIR, NJ, 07043"
17 SYLVAN PLACE,7042,MONTCLAIR,"17 SYLVAN PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.819727079096,-74.210719505993,census,0,40.819727079096,-74.210719505993,"17 SYLVAN PLACE, MONTCLAIR, NJ, 07042"
17 TALBOT STREET,7042,MONTCLAIR,"17 TALBOT STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.82124354198,-74.217783604594,census,0,40.82124354198,-74.217783604594,"17 TALBOT STREET, MONTCLAIR, NJ, 07042"
17 THE FAIRWAY,7043,MONTCLAIR,"17 THE FAIRWAY, MONTCLAIR, NJ, 07043",N,C,,C,,40.839034390704,-74.194000675131,census,0,40.839034390704,-74.194000675131,"17 THE FAIRWAY, MONTCLAIR, NJ, 07043"
17 UPPER MOUNTAIN AVENUE 1ST,7042,MONTCLAIR,"17 UPPER MOUNTAIN AVENUE 1ST, MONTCLAIR, NJ, 07042",Y,C,,G,,40.822173572114,-74.224548972847,census,0,40.822173572114,-74.224548972847,"17 UPPER MOUNTAIN AVENUE 1ST, MONTCLAIR, NJ, 07042"
17 UPPER MOUNTAIN AVENUE 2ND,7042,MONTCLAIR,"17 UPPER MOUNTAIN AVENUE 2ND, MONTCLAIR, NJ, 07042",Y,C,,G,,40.822173572114,-74.224548972847,census,0,40.822173572114,-74.224548972847,"17 UPPER MOUNTAIN AVENUE 2ND, MONTCLAIR, NJ, 07042"
17 VALLEY ROAD,7043,MONTCLAIR,"17 VALLEY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.81565925041,-74.221246264802,census,0,40.81565925041,-74.221246264802,"17 VALLEY ROAD, MONTCLAIR, NJ, 07043"
17 VERA PLACE,7042,MONTCLAIR,"17 VERA PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.831231202788,-74.209873932804,census,0,40.831231202788,-74.209873932804,"17 VERA PLACE, MONTCLAIR, NJ, 07042"
17 VICTORIA TERRACE,7043,MONTCLAIR,"17 VICTORIA TERRACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.834515910024,-74.204465336496,census,0,40.834515910024,-74.204465336496,"17 VICTORIA TERRACE, MONTCLAIR, NJ, 07043"
17 WALNUT PARKWAY-1ST,7042,MONTCLAIR,"17 WALNUT PARKWAY-1ST, MONTCLAIR, NJ, 07042",N,C,,C,,40.813911985522,-74.205591671659,census,0,40.813911985522,-74.205591671659,"17 WALNUT PARKWAY-1ST, MONTCLAIR, NJ, 07042"
17 WALNUT PARKWAY-2ND,7042,MONTCLAIR,"17 WALNUT PARKWAY-2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.813911985522,-74.205591671659,census,0,40.813911985522,-74.205591671659,"17 WALNUT PARKWAY-2ND, MONTCLAIR, NJ, 07042"
17 WARFIELD STREET,7043,MONTCLAIR,"17 WARFIELD STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.848215212005,-74.207908967118,census,0,40.848215212005,-74.207908967118,"17 WARFIELD STREET, MONTCLAIR, NJ, 07043"
17 WARREN PLACE,7042,MONTCLAIR,"17 WARREN PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.804865171694,-74.221602912581,census,0,40.804865171694,-74.221602912581,"17 WARREN PLACE, MONTCLAIR, NJ, 07042"
17 WATCHUNG PLAZA,7042,MONTCLAIR,"17 WATCHUNG PLAZA, MONTCLAIR, NJ, 07042",N,C,,C,,40.829717940537,-74.206323567799,census,0,40.829717940537,-74.206323567799,"17 WATCHUNG PLAZA, MONTCLAIR, NJ, 07042"
17 WILFRED STREET,7042,MONTCLAIR,"17 WILFRED STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.796510177485,-74.227873685695,census,0,40.796510177485,-74.227873685695,"17 WILFRED STREET, MONTCLAIR, NJ, 07042"
17 WILLOWMERE AVENUE,7042,MONTCLAIR,"17 WILLOWMERE AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.793934708605,-74.216982867373,census,0,40.793934708605,-74.216982867373,"17 WILLOWMERE AVENUE, MONTCLAIR, NJ, 07042"
17 WARD PLACE,7042,MONTCLAIR,"17 WARD PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.792241423406,-74.219502341693,census,0,40.792241423406,-74.219502341693,"17 WARD PLACE, MONTCLAIR, NJ, 07042"
17 WARMAN STREET 1ST,7042,MONTCLAIR,"17 WARMAN STREET 1ST, MONTCLAIR, NJ, 07042",Y,C,,UX,,40.797217055693,-74.227524588477,census,0,40.797217055693,-74.227524588477,"17 WARMAN STREET 1ST, MONTCLAIR, NJ, 07042"
17 WARMAN STREET 2ND,7042,MONTCLAIR,"17 WARMAN STREET 2ND, MONTCLAIR, NJ, 07042",Y,C,,UX,,40.797217055693,-74.227524588477,census,0,40.797217055693,-74.227524588477,"17 WARMAN STREET 2ND, MONTCLAIR, NJ, 07042"
17 WASHINGTON STREET,7042,MONTCLAIR,"17 WASHINGTON STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.807645607878,-74.212521667771,census,0,40.807645607878,-74.212521667771,"17 WASHINGTON STREET, MONTCLAIR, NJ, 07042"
17 WATERBURY ROAD,7043,MONTCLAIR,"17 WATERBURY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.831207708612,-74.202194385449,census,0,40.831207708612,-74.202194385449,"17 WATERBURY ROAD, MONTCLAIR, NJ, 07043"
17 WAYSIDE PLACE,7042,MONTCLAIR,"17 WAYSIDE PLACE, MONTCLAIR, NJ, 07042",Y,C,,G,,40.803730502427,-74.229809446825,census,0,40.803730502427,-74.229809446825,"17 WAYSIDE PLACE, MONTCLAIR, NJ, 07042"
17 WILLIAM STREET,7042,MONTCLAIR,"17 WILLIAM STREET, MONTCLAIR, NJ, 07042",Y,C,,O,BRASS,40.822258419256,-74.218274627331,census,0,40.822258419256,-74.218274627331,"17 WILLIAM STREET, MONTCLAIR, NJ, 07042"
17 WINDSOR PLACE,7043,MONTCLAIR,"17 WINDSOR PLACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.849176316783,-74.207705223328,census,0,40.849176316783,-74.207705223328,"17 WINDSOR PLACE, MONTCLAIR, NJ, 07043"
17 YALE TERRACE,7042,MONTCLAIR,"17 YALE TERRACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.826274205335,-74.204938782716,census,0,40.826274205335,-74.204938782716,"17 YALE TERRACE, MONTCLAIR, NJ, 07042"
17-19 MUNN STREET,7042,MONTCLAIR,"17-19 MUNN STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.81608175454,-74.216926621349,census,0,40.81608175454,-74.216926621349,"17-19 MUNN STREET, MONTCLAIR, NJ, 07042"
17-19 MONROE PLACE,7042,MONTCLAIR,"17-19 MONROE PLACE, MONTCLAIR, NJ, 07042",Y,C,,UX,,40.801940318773,-74.213893934869,census,0,40.801940318773,-74.213893934869,"17-19 MONROE PLACE, MONTCLAIR, NJ, 07042"
170 BLOOMFIELD AVENUE,7042,MONTCLAIR,"170 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042",Y,C,,UX,,40.8084919,-74.2118834,google_prior,0,40.8084919,-74.2118834,"170 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042"
170 CHRISTOPHER STREET,7043,MONTCLAIR,"170 CHRISTOPHER STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.825170293502,-74.202071255548,census,0,40.825170293502,-74.202071255548,"170 CHRISTOPHER STREET, MONTCLAIR, NJ, 07043"
170 COOPER AVENUE,7043,MONTCLAIR,"170 COOPER AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.83881417566,-74.203866190848,census,0,40.83881417566,-74.203866190848,"170 COOPER AVENUE, MONTCLAIR, NJ, 07043"
170 GATES AVENUE,7042,MONTCLAIR,"170 GATES AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.80784784945,-74.227020648881,census,0,40.80784784945,-74.227020648881,"170 GATES AVENUE, MONTCLAIR, NJ, 07042"
170 GORDONHURST AVENUE,7043,MONTCLAIR,"170 GORDONHURST AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.833701630813,-74.205746192341,census,0,40.833701630813,-74.205746192341,"170 GORDONHURST AVENUE, MONTCLAIR, NJ, 07043"
170 GROVE STREET,7043,MONTCLAIR,"170 GROVE STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.818483052168,-74.204580586683,census,0,40.818483052168,-74.204580586683,"170 GROVE STREET, MONTCLAIR, NJ, 07043"
170 HIGHLAND AVENUE,7043,MONTCLAIR,"170 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.833845697959,-74.218340056397,census,0,40.833845697959,-74.218340056397,"170 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043"
170 INWOOD AVENUE,7043,MONTCLAIR,"170 INWOOD AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.843873842379,-74.201401988574,census,0,40.843873842379,-74.201401988574,"170 INWOOD AVENUE, MONTCLAIR, NJ, 07043"
170 LINCOLN STREET,7042,MONTCLAIR,"170 LINCOLN STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.803190512358,-74.217732804139,census,0,40.803190512358,-74.217732804139,"170 LINCOLN STREET, MONTCLAIR, NJ, 07042"
170 N MOUNTAIN AVENUE,7042,MONTCLAIR,"170 N MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.829838171305,-74.216452682365,census,0,40.829838171305,-74.216452682365,"170 N MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
170 ORANGE ROAD,7042,MONTCLAIR,"170 ORANGE ROAD, MONTCLAIR, NJ, 07042",Y,UX,,C,,40.808175690312,-74.220966276001,census,0,40.808175690312,-74.220966276001,"170 ORANGE ROAD, MONTCLAIR, NJ, 07042"
170 PINE STREET - UNIT A,7042,MONTCLAIR,"170 PINE STREET - UNIT A, MONTCLAIR, NJ, 07042",N,C,,C,,40.813344695661,-74.206413998839,census,0,40.813344695661,-74.206413998839,"170 PINE STREET - UNIT A, MONTCLAIR, NJ, 07042"
170 PINE STREET - UNIT B,7042,MONTCLAIR,"170 PINE STREET - UNIT B, MONTCLAIR, NJ, 07042",N,C,,C,,40.813344695661,-74.206413998839,census,0,40.813344695661,-74.206413998839,"170 PINE STREET - UNIT B, MONTCLAIR, NJ, 07042"
170 PINE STREET - UNIT C,7042,MONTCLAIR,"170 PINE STREET - UNIT C, MONTCLAIR, NJ, 07042",N,C,,C,,40.813344695661,-74.206413998839,census,0,40.813344695661,-74.206413998839,"170 PINE STREET - UNIT C, MONTCLAIR, NJ, 07042"
170 PINE STREET - UNIT D,7042,MONTCLAIR,"170 PINE STREET - UNIT D, MONTCLAIR, NJ, 07042",N,C,,C,,40.813344695661,-74.206413998839,census,0,40.813344695661,-74.206413998839,"170 PINE STREET - UNIT D, MONTCLAIR, NJ, 07042"
170 SUMMIT AVENUE,7043,MONTCLAIR,"170 SUMMIT AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.837475785105,-74.203691623094,census,0,40.837475785105,-74.203691623094,"170 SUMMIT AVENUE, MONTCLAIR, NJ, 07043"
170 VALLEY ROAD,7043,MONTCLAIR,"170 VALLEY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.824676766073,-74.218692878975,census,0,40.824676766073,-74.218692878975,"170 VALLEY ROAD, MONTCLAIR, NJ, 07043"
170 WILDWOOD AVENUE,7043,MONTCLAIR,"170 WILDWOOD AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.836289550038,-74.204564641887,census,0,40.836289550038,-74.204564641887,"170 WILDWOOD AVENUE, MONTCLAIR, NJ, 07043"
171 CHRISTOPHER STREET,7043,MONTCLAIR,"171 CHRISTOPHER STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.82519774919,-74.201891966487,census,0,40.82519774919,-74.201891966487,"171 CHRISTOPHER STREET, MONTCLAIR, NJ, 07043"
171 FERNWOOD AVENUE,7043,MONTCLAIR,"171 FERNWOOD AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.844785640688,-74.203732459291,census,0,40.844785640688,-74.203732459291,"171 FERNWOOD AVENUE, MONTCLAIR, NJ, 07043"
171 HARRISON AVENUE,7042,MONTCLAIR,"171 HARRISON AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.798802285804,-74.226257101872,census,0,40.798802285804,-74.226257101872,"171 HARRISON AVENUE, MONTCLAIR, NJ, 07042"
171 LINCOLN STREET 1ST,7042,MONTCLAIR,"171 LINCOLN STREET 1ST, MONTCLAIR, NJ, 07042",N,C,,C,,40.803274823541,-74.217630279288,census,0,40.803274823541,-74.217630279288,"171 LINCOLN STREET 1ST, MONTCLAIR, NJ, 07042"
171 LINCOLN STREET 2ND,7042,MONTCLAIR,"171 LINCOLN STREET 2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.803274823541,-74.217630279288,census,0,40.803274823541,-74.217630279288,"171 LINCOLN STREET 2ND, MONTCLAIR, NJ, 07042"
171 MONTCLAIR AVENUE,7043,MONTCLAIR,"171 MONTCLAIR AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.830169635306,-74.200562288075,census,0,40.830169635306,-74.200562288075,"171 MONTCLAIR AVENUE, MONTCLAIR, NJ, 07043"
171 ORANGE ROAD,7042,MONTCLAIR,"171 ORANGE ROAD, MONTCLAIR, NJ, 07042",N,C,,C,,40.808017236848,-74.220744866275,census,0,40.808017236848,-74.220744866275,"171 ORANGE ROAD, MONTCLAIR, NJ, 07042"
171 SUMMIT AVENUE,7043,MONTCLAIR,"171 SUMMIT AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.837636027197,-74.203892938653,census,0,40.837636027197,-74.203892938653,"171 SUMMIT AVENUE, MONTCLAIR, NJ, 07043"
171 VALLEY ROAD,7043,MONTCLAIR,"171 VALLEY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.824707063815,-74.218522207885,census,0,40.824707063815,-74.218522207885,"171 VALLEY ROAD, MONTCLAIR, NJ, 07043"
171 WILDWOOD AVENUE,7043,MONTCLAIR,"171 WILDWOOD AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.836400066045,-74.204524605834,census,0,40.836400066045,-74.204524605834,"171 WILDWOOD AVENUE, MONTCLAIR, NJ, 07043"
172 CHRISTOPHER STREET,7043,MONTCLAIR,"172 CHRISTOPHER STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.825306414786,-74.201996077453,census,0,40.825306414786,-74.201996077453,"172 CHRISTOPHER STREET, MONTCLAIR, NJ, 07043"
172 GATES AVENUE,7042,MONTCLAIR,"172 GATES AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.807885796078,-74.227173338843,census,0,40.807885796078,-74.227173338843,"172 GATES AVENUE, MONTCLAIR, NJ, 07042"
172 GORDONHURST AVENUE,7043,MONTCLAIR,"172 GORDONHURST AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.833758934134,-74.205832740096,census,0,40.833758934134,-74.205832740096,"172 GORDONHURST AVENUE, MONTCLAIR, NJ, 07043"
172 LINCOLN STREET,7042,MONTCLAIR,"172 LINCOLN STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.803233102474,-74.217793928829,census,0,40.803233102474,-74.217793928829,"172 LINCOLN STREET, MONTCLAIR, NJ, 07042"
172 MONTCLAIR AVENUE,7043,MONTCLAIR,"172 MONTCLAIR AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.827560515965,-74.202204639932,census,0,40.827560515965,-74.202204639932,"172 MONTCLAIR AVENUE, MONTCLAIR, NJ, 07043"
