address,zip,town,suspected_lead,psl_materials,psl_other,service_line,csl_other
14 ELMWOOD AVENUE 1ST,07042,Montclair,N,C,,C,
14 ELMWOOD AVENUE 2ND,07042,Montclair,N,C,,C,
14 ELSTON ROAD,07043,Montclair,N,C,,C,
14 Enfield Avenue,07042,Montclair,N,C,,C,
14 Erwin Park Road,07042,Montclair,N,C,,C,
14 FAIRFIELD STREET,07042,Montclair,N,C,,C,
14 FAIRMOUNT AVENUE,07043,Montclair,N,C,,C,
14 FAIRVIEW PLACE,07043,Montclair,N,C,,C,
14 FOREST STREET,07042,Montclair,N,C,,C,
14 FRANKLIN PLACE,07042,Montclair,N,C,,C,
14 FRIENDSHIP PLACE,07042,Montclair,N,C,,C,
14 FRINK STREET,07042,Montclair,N,C,,C,
14 Fidelity Place,07042,Montclair,Y,C,,UX,
14 Francis Place,07042,Montclair,N,C,,C,
14 GARDINER PLACE,07042,Montclair,N,C,,C,
14 GLENSIDE TERRACE,07043,Montclair,N,C,,C,
14 GODFREY ROAD,07043,Montclair,N,C,,C,
14 GRENADA PLACE,07042,Montclair,N,C,,C,
14 GROVE TERRACE,07042,Montclair,N,C,,C,
14 Glenridge Parkway,07042,Montclair,N,C,,C,
14 Glenwood Road,07043,Montclair,Y,C,,L,
14 Graham Terrace,07042,Montclair,N,C,,C,
14 Gray Street,07042,Montclair,N,C,,C,
14 Greenview Way,07043,Montclair,Y,C,,G,
14 HAMILTON TERRACE,07043,Montclair,N,C,,C,
14 HARVARD STREET,07042,Montclair,N,C,,C,
14 HILLTOP PLACE,07042,Montclair,N,C,,C,
14 HITCHCOCK PLACE,07042,Montclair,N,C,,C,
14 HOLLAND TERRACE,07042,Montclair,N,C,,C,
14 Harrison Avenue,07042,Montclair,N,C,,C,
14 Heller Drive,07043,Montclair,N,C,,C,
14 Hollywood Avenue,07042,Montclair,Y,C,,O,BRASS
14 INGLESIDE ROAD,07043,Montclair,N,C,,C,
14 IRVING STREET,07042,Montclair,N,C,,C,
14 KENNETH ROAD,07043,Montclair,N,C,,C,
14 KIPS RIDGE,07044,Montclair,N,C,,C,
14 LINDEN AVENUE,07042,Montclair,N,C,,C,
14 Lasalle Road,07043,Montclair,N,C,,C,
14 MACOPIN AVENUE,07043,Montclair,N,C,,C,
14 MADISON AVENUE,07042,Montclair,N,C,,C,
14 MAPLE AVENUE,07042,Montclair,N,C,,C,
14 MORNINGSIDE AVENUE,07043,Montclair,N,C,,C,
14 MOUNTAIN TERRACE,07043,Montclair,N,C,,C,
14 MOUNTAINSIDE PARK TERRACE,07043,Montclair,N,C,,C,
14 Marion Road,07043,Montclair,Y,C,,L,
14 Melrose Place,07042,Montclair,N,C,,C,
14 Mendl Terrace,07042,Montclair,Y,C,,UX,
14 Miller Street,07042,Montclair,Y,C,,UX,
14 Mission Street,07042,Montclair,N,C,,C,
14 Monroe Place,07042,Montclair,N,C,,C,
14 Monroe Place 2ND,07042,Montclair,N,C,,C,
14 Montague Place,07042,Montclair,N,C,,C,
14 Mulford Lane,07042,Montclair,N,C,,C,
14 Munn Street,07042,Montclair,N,C,,C,
14 N WILLOW STREET,07042,Montclair,N,C,,C,
14 NASSAU ROAD,07043,Montclair,N,C,,C,
14 NISHUANE ROAD,07042,Montclair,N,C,,C,
14 NORMAN ROAD,07043,Montclair,N,C,,C,
14 NOTTING HILL WAY,07042,Montclair,N,C,,C,
14 New Street,07042,Montclair,N,C,,C,
14 Normal Avenue,07043,Montclair,N,C,,C,
14 Northview Avenue,07043,Montclair,Y,C,,O,BRASS
14 OAKCROFT AVENUE,07043,Montclair,N,C,,C,
14 ORANGE ROAD,07042,Montclair,N,C,,C,
14 Oxford Street,07042,Montclair,N,C,,C,
14 PARK STREET,07043,Montclair,N,C,,C,
14 PIERSON PLACE,07042,Montclair,N,C,,C,
14 POTTER COURT,07043,Montclair,N,C,,C,
14 PRINCETON PLACE,07043,Montclair,N,C,,C,
14 Prescott Avenue,07042,Montclair,N,C,,C,
14 RIVERVIEW DRIVE W,07043,Montclair,N,C,,C,
14 SEARS PLACE,07042,Montclair,N,C,,C,
14 SEYMOUR STREET,07042,Montclair,N,C,,C,
14 SHERMAN STREET,07042,Montclair,N,C,,C,
14 SKYTOP TERRACE,07043,Montclair,N,C,,C,
14 SOUTHERN TERRACE,07042,Montclair,N,C,,C,
14 STEPHEN STREET,07042,Montclair,N,C,,C,
14 STONEHENGE ROAD,07043,Montclair,N,C,,C,
14 SUNSET PARK,07043,Montclair,N,C,,C,
14 Stanford Place,07042,Montclair,N,C,,C,
14 TALBOT STREET 1ST,07042,Montclair,N,C,,C,
14 TALBOT STREET 2ND,07042,Montclair,N,C,,C,
14 TALBOT STREET 3RD,07042,Montclair,N,C,,C,
14 The Crescent,07042,Montclair,N,C,,C,
14 The Fairway,07043,Montclair,N,C,,C,
14 UNION STREET,07042,Montclair,N,C,,C,
14 Upper Mountain Avenue,07042,Montclair,N,C,,C,
14 VICTORIA TERRACE,07043,Montclair,N,C,,C,
14 Vincent Place,07042,Montclair,N,C,,C,
14 WALNUT PARKWAY 1ST,07042,Montclair,N,C,,C,
14 WALNUT PARKWAY 2ND,07042,Montclair,N,C,,C,
14 WARD PLACE,07042,Montclair,N,C,,C,
14 WARFIELD STREET,07043,Montclair,N,C,,C,
14 WHEELER STREET,07042,Montclair,N,C,,C,
14 WILDE PLACE,07042,Montclair,N,C,,C,
14 WILFRED STREET,07042,Montclair,N,C,,C,
14 WILLIAM STREET 1ST FL,07042,Montclair,N,C,,C,
14 WILLIAM STREET 2ND,07042,Montclair,N,C,,C,
14 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
14 WILLOWMERE AVENUE,07042,Montclair,N,C,,C,
14 WINDEMERE ROAD,07043,Montclair,N,C,,C,
14 WOODMONT ROAD,07043,Montclair,N,C,,C,
14 Walden Place,07042,Montclair,N,C,,C,
14 Warren Place,07042,Montclair,N,C,,C,
14 Waterbury Road,07043,Montclair,N,C,,C,
14 Willard Place,07042,Montclair,N,C,,C,
14 Windsor Place,07043,Montclair,Y,C,,G,
14-16 DEPOT SQ,07042,Montclair,N,C,,C,
140 Bellevue Avenue,07043,Montclair,N,C,,C,
140 CHESTNUT STREET,07042,Montclair,N,C,,C,
140 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
140 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
140 CLAREWILL AVENUE,07043,Montclair,N,C,,C,
140 COOPER AVENUE,07043,Montclair,N,C,,C,
140 FOREST STREET,07042,Montclair,N,C,,C,
140 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
140 Grove Street,07043,Montclair,N,C,,C,
140 HADDON PLACE,07043,Montclair,N,C,,C,
140 HIGH STREET,07042,Montclair,N,C,,C,
140 Highland Avenue,07043,Montclair,N,C,,C,
140 INWOOD AVENUE,07043,Montclair,N,C,,C,
140 LORRAINE AVENUE,07043,Montclair,N,C,,C,
140 MAPLE AVENUE 1ST,07042,Montclair,N,C,,C,
140 MAPLE AVENUE 2ND,07042,Montclair,N,C,,C,
140 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
140 S MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
140 Squire Hill Road,07043,Montclair,Y,G,,C,
140 Summit Avenue,07043,Montclair,N,C,,C,
140 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
140 Union Street,07042,Montclair,Y,C,,UX,
140 WALNUT STREET,07042,Montclair,N,C,,C,
140 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
140-144 Bloomfield Avenue,07042,Montclair,Y,C,,L,
141 BELLEVUE AVENUE,07043,Montclair,N,C,,C,
141 CHESTNUT STREET,07042,Montclair,N,C,,C,
141 CLAREWILL AVENUE,07043,Montclair,N,C,,C,
141 COOPER AVENUE,07043,Montclair,N,C,,C,
141 Central Avenue,07042,Montclair,N,C,,C,
141 FOREST STREET,07042,Montclair,N,C,,C,
141 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
141 HADDON PLACE,07043,Montclair,N,C,,C,
141 HIGH STREET,07042,Montclair,N,C,,C,
141 LINCOLN STREET,07042,Montclair,N,C,,C,
141 LORRAINE AVENUE,07043,Montclair,N,C,,C,
141 MAPLE AVENUE,07042,Montclair,N,C,,C,
141 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
141 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
141 PARK STREET(ANNEX),07043,Montclair,N,C,,C,
141 S MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
141 Summit Avenue,07043,Montclair,N,C,,C,
141 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
141 WALNUT STREET,07042,Montclair,N,C,,C,
141 WALNUT STREET 2ND,07042,Montclair,N,C,,C,
141 WALNUT STREET 3RD,07042,Montclair,N,C,,C,
141 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
142 ALEXANDER AVENUE,07043,Montclair,N,C,,C,
142 Bellevue Avenue,07043,Montclair,N,C,,C,
142 Buckingham Road,07043,Montclair,N,C,,C,
142 CENTRAL AVENUE,07042,Montclair,N,C,,C,
142 CHESTNUT STREET,07042,Montclair,N,C,,C,
142 Forest Street,07042,Montclair,Y,C,,UX,
142 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
142 Grove Street,07043,Montclair,Y,C,,O,Brass
142 HIGH STREET,07042,Montclair,N,C,,C,
142 Haddon Place,07043,Montclair,N,C,,C,
142 INWOOD AVENUE,07043,Montclair,N,C,,C,
142 LORRAINE AVENUE,07043,Montclair,N,C,,C,
142 Lincoln Street,07042,Montclair,Y,C,,UX,
142 MIDLAND AVENUE,07042,Montclair,N,C,,C,
142 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
142 Maple Avenue 1ST,07042,Montclair,N,C,,C,
142 Maple Avenue 2ND,07042,Montclair,N,C,,C,
142 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
142 UNION STREET,07042,Montclair,N,C,,C,
142 WALNUT STREET,07042,Montclair,N,C,,C,
142 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
142.5 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
143 Bellevue Avenue,07043,Montclair,N,C,,C,
143 CHESTNUT STREET 1ST,07042,Montclair,N,C,,C,
143 CHESTNUT STREET 2ND,07042,Montclair,N,C,,C,
143 CLAREMONT AVENUE 1ST,07042,Montclair,N,C,,C,
143 CLAREMONT AVENUE-2ND,07042,Montclair,N,C,,C,
143 COOPER AVENUE,07043,Montclair,N,C,,C,
143 Eagle Rock Way,07042,Montclair,N,C,,C,
143 FOREST STREET,07042,Montclair,N,C,,C,
143 GATES AVENUE,07042,Montclair,N,C,,C,
143 HADDON PLACE,07043,Montclair,N,C,,C,
143 HIGH STREET,07042,Montclair,N,C,,C,
143 LINCOLN STREET,07042,Montclair,N,C,,C,
143 Montclair Avenue,07043,Montclair,N,C,,C,
143 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
143 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
143 S Mountain Avenue,07042,Montclair,N,C,,C,
143 Valley Road,07043,Montclair,N,C,,C,
143 WALNUT STREET,07042,Montclair,N,C,,C,
143 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
143 WILLOWDALE AVENUE 1ST,07042,Montclair,N,C,,C,
143 WILLOWDALE AVENUE 2ND,07042,Montclair,N,C,,C,
144 ALEXANDER AVENUE,07043,Montclair,N,C,,C,
144 BUCKINGHAM ROAD,07043,Montclair,N,C,,C,
144 CENTRAL AVENUE,07042,Montclair,N,C,,C,
144 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
144 COOPER AVENUE,07043,Montclair,N,C,,C,
144 Forest Street,07042,Montclair,Y,C,,L,
144 GATES AVENUE,07042,Montclair,N,C,,C,
144 Gordonhurst Avenue,07043,Montclair,N,C,,C,
144 Grove Street,07043,Montclair,Y,C,,G,
144 HADDON PLACE,07043,Montclair,N,C,,C,
144 LINCOLN STREET,07042,Montclair,N,C,,C,
144 MIDLAND AVENUE,07042,Montclair,N,C,,C,
144 PARK STREET,07043,Montclair,N,C,,C,
144 S Mountain Avenue,07042,Montclair,N,C,,C,
144 SUMMIT AVENUE,07043,Montclair,N,C,,C,
144 UNION STREET,07042,Montclair,N,C,,C,
144 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
144 WILDWOOD AVENUE,07043,Montclair,N,C,,C,
145 BELLEVUE AVENUE,07043,Montclair,N,C,,C,
145 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
145 Chestnut Street,07042,Montclair,N,C,,C,
145 FOREST STREET,07042,Montclair,N,C,,C,
145 GLENRIDGE AVENUE,07042,Montclair,N,C,,C,
145 HIGH STREET,07042,Montclair,N,C,,C,
145 Highland Avenue,07043,Montclair,N,C,,C,
145 INWOOD AVENUE,07043,Montclair,N,C,,C,
145 LINCOLN STREET,07042,Montclair,N,C,,C,
145 LLOYD ROAD,07042,Montclair,N,C,,C,
145 Lorraine Avenue,07043,Montclair,Y,C,,G,
145 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
145 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
145 Park Street,07043,Montclair,N,C,,C,
145 UNION STREET,07042,Montclair,N,C,,C,
145 VALLEY ROAD,07043,Montclair,N,C,,C,
145 VALLEY ROAD 1ST,07043,Montclair,N,C,,C,
145 VALLEY ROAD 2ND,07043,Montclair,N,C,,C,
145 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
145 WILLOWDALE AVENUE 1ST,07042,Montclair,N,C,,C,
145 WILLOWDALE AVENUE 2ND,07042,Montclair,N,C,,C,
145 Walnut Street,07042,Montclair,N,C,,C,
146 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
146 Forest Street,07042,Montclair,N,C,,C,
146 HARRISON AVENUE,07042,Montclair,N,C,,C,
146 LLOYD ROAD,07042,Montclair,N,C,,C,
146 Lincoln Street,07042,Montclair,N,C,,C,
146 MIDLAND AVENUE,07042,Montclair,N,C,,C,
146 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
146 VALLEY ROAD-APT1,07043,Montclair,N,C,,C,
146 VALLEY ROAD-APT2,07043,Montclair,N,C,,C,
146 VALLEY ROAD-APT3,07043,Montclair,N,C,,C,
146 WALNUT STREET,07042,Montclair,N,C,,C,
147 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
147 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
147 CLAREMONT AVENUE 2ND,07042,Montclair,N,C,,C,
147 EAGLE ROCK WAY,07042,Montclair,N,C,,C,
147 Forest Street,07042,Montclair,Y,C,,UX,
147 Gates Avenue,07042,Montclair,N,C,,C,
147 HIGH STREET,07042,Montclair,N,C,,C,
147 LINCOLN STREET,07042,Montclair,N,C,,C,
147 LORRAINE AVENUE,07043,Montclair,N,C,,C,
147 N Fullerton Avenue,07042,Montclair,Y,C,,UX,
147 N Mountain Avenue,07042,Montclair,N,C,,C,
147 PARK STREET,07043,Montclair,N,C,,C,
147 S MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
147 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
147 WALNUT STREET,07042,Montclair,N,C,,C,
147 WILLOWDALE AVENUE-1ST,07042,Montclair,N,C,,C,
147 WILLOWDALE AVENUE-2ND,07042,Montclair,N,C,,C,
147-155 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
147-155 Bloomfield Avenue,07042,Montclair,N,C,,C,
147-C VALLEY ROAD,07043,Montclair,N,C,,C,
148 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
148 CENTRAL AVENUE,07042,Montclair,N,C,,C,
148 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
148 Christopher Street,07043,Montclair,N,C,,C,
148 EAGLE ROCK WAY,07042,Montclair,N,C,,C,
148 FOREST STREET,07042,Montclair,N,C,,C,
148 GATES AVENUE,07042,Montclair,N,C,,C,
148 Grove Street,07043,Montclair,N,C,,C,
148 HIGH STREET,07042,Montclair,N,C,,C,
148 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
148 Lincoln Street,07042,Montclair,Y,C,,UX,
148 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
148 Maple Avenue,07042,Montclair,N,C,,C,
148 Park Street,07043,Montclair,N,C,,O,POLY
148 S Mountain Avenue,07042,Montclair,N,C,,C,
148 VALLEY ROAD,07043,Montclair,N,C,,C,
148 VALLEY ROAD - B,07043,Montclair,N,C,,C,
148 Watchung Avenue,07043,Montclair,N,C,,C,
148 Willowdale Avenue,07042,Montclair,Y,C,,UX,
149 CHESTNUT STREET,07042,Montclair,N,C,,C,
149 CLAREMONT AVENUE 1ST,07042,Montclair,N,C,,C,
149 CLAREMONT AVENUE 2ND,07042,Montclair,N,C,,C,
149 FOREST STREET 1ST,07042,Montclair,N,C,,C,
149 FOREST STREET 2ND,07042,Montclair,N,C,,C,
149 HIGH STREET,07042,Montclair,N,C,,C,
149 Lincoln Street,07042,Montclair,N,C,,C,
149 N Mountain Avenue,07042,Montclair,Y,C,,G,
149 Park Street,07043,Montclair,N,C,,C,
149 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
149 VALLEY ROAD 1ST,07043,Montclair,N,C,,C,
149 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
149 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
149 Walnut Street,07042,Montclair,N,C,,C,
149 Willowdale Avenue 1ST,07042,Montclair,Y,C,,UX,
15 ALEXANDER AVENUE,07043,Montclair,N,C,,C,
15 ALVIN PLACE,07043,Montclair,N,C,,C,
15 ARGYLE ROAD,07043,Montclair,N,C,,C,
15 Alden Road,07042,Montclair,Y,C,,L,
15 Amelia Street,07042,Montclair,N,C,,C,
15 BELLAIRE DRIVE,07042,Montclair,N,C,,C,
15 BELLEGROVE DRIVE,07043,Montclair,N,C,,C,
15 BRAINARD STREET,07043,Montclair,N,C,,C,
15 BROOKFIELD ROAD-1ST,07043,Montclair,N,C,,C,
15 BROOKFIELD ROAD-2ND,07043,Montclair,N,C,,C,
15 BRUCE ROAD,07043,Montclair,N,C,,C,
15 BRUNSWICK ROAD,07042,Montclair,N,C,,C,
15 Bellevue Avenue,07043,Montclair,Y,C,,UX,
15 Burnside Street,07043,Montclair,N,C,,C,
15 CAREY COURT,07042,Montclair,N,C,,C,
15 CARLISLE ROAD,07043,Montclair,N,C,,C,
15 CARLTON DRIVE,07043,Montclair,N,C,,C,
15 CAROLIN ROAD,07043,Montclair,N,C,,C,
15 CARTERET STREET,07043,Montclair,N,C,,C,
15 CENTRAL AVENUE 1ST,07042,Montclair,N,C,,C,
15 CENTRAL AVENUE 2ND,07042,Montclair,N,C,,C,
15 CHAMPLAIN TERRACE,07042,Montclair,N,C,,C,
15 CHESTER ROAD,07043,Montclair,N,C,,C,
15 CLAIRIDGE COURT,07042,Montclair,N,C,,C,
15 CLUB ROAD,07043,Montclair,N,C,,C,
15 COLUMBUS AVENUE,07042,Montclair,N,C,,C,
15 Capron Lane,07043,Montclair,N,C,,C,
15 Charles Street,07042,Montclair,N,C,,C,
15 Cloverhill Place,07042,Montclair,N,C,,C,
15 Cornell Way,07043,Montclair,N,C,,C,
15 DURYEA ROAD,07043,Montclair,N,C,,C,
15 ELMWOOD AVENUE,07042,Montclair,N,C,,C,
15 ERWIN PARK ROAD,07042,Montclair,N,C,,C,
15 EUCLID PLACE,07042,Montclair,N,C,,C,
15 Elston Road,07043,Montclair,N,C,,C,
15 FAIRVIEW PLACE,07043,Montclair,N,C,,C,
15 FOREST STREET,07042,Montclair,N,C,,C,
15 FRANCIS PLACE,07042,Montclair,N,C,,C,
15 FRANKLIN AVENUE,07042,Montclair,N,C,,C,
15 FRIENDSHIP PLACE,07042,Montclair,N,C,,C,
15 Fairfield Street,07042,Montclair,N,C,,C,
15 Fairmount Avenue,07043,Montclair,N,C,,C,
15 Franklin Place,07042,Montclair,N,C,,C,
15 GARDEN STREET,07042,Montclair,N,C,,C,
15 GLENRIDGE AVENUE,07042,Montclair,N,C,,C,
15 GLENSIDE TERRACE,07043,Montclair,N,C,,C,
15 GLENWOOD ROAD,07043,Montclair,N,C,,C,
15 GODFREY ROAD,07043,Montclair,N,C,,C,
15 GRAHAM TERRACE,07042,Montclair,N,C,,C,
15 GREENVIEW WAY,07043,Montclair,N,C,,C,
15 GRENADA PLACE,07042,Montclair,N,C,,C,
15 Gardiner Place,07042,Montclair,N,C,,C,
15 Garfield Place,07043,Montclair,N,C,,C,
15 Glenridge Parkway,07042,Montclair,N,C,,C,
15 Gray Street,07042,Montclair,N,C,,C,
15 Grove Terrace,07042,Montclair,Y,C,,UX,
15 HARTLEY STREET,07042,Montclair,N,C,,C,
15 HAWTHORNE PLACE,07042,Montclair,N,C,,C,
15 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
15 HILLTOP PLACE 1ST,07042,Montclair,N,C,,C,
15 HILLTOP PLACE 2ND,07042,Montclair,N,C,,C,
15 HITCHCOCK PLACE,07042,Montclair,N,C,,C,
15 Hollywood Avenue,07042,Montclair,Y,C,,UX,
15 Howe Avenue,07042,Montclair,Y,C,,G,
15 Irving Street,07042,Montclair,N,C,,C,
15 JEROME PLACE,07043,Montclair,N,C,,C,
15 KIPS RIDGE,07044,Montclair,N,C,,C,
15 Kenneth Road,07043,Montclair,N,C,,C,
15 LEXINGTON AVENUE,07042,Montclair,N,C,,C,
15 Lasalle Road,07043,Montclair,N,C,,C,
15 Locust Drive,07042,Montclair,N,C,,C,
15 MACOPIN AVENUE,07043,Montclair,N,C,,C,
15 MARION ROAD,07043,Montclair,N,C,,C,
15 MARQUETTE ROAD,07043,Montclair,N,C,,C,
15 MARSTON PLACE,07042,Montclair,N,C,,C,
15 MENDL TERRACE,07042,Montclair,N,C,,C,
15 MIDLAND AVENUE,07042,Montclair,N,C,,C,
15 MONTAGUE PLACE,07042,Montclair,N,C,,C,
15 MORNINGSIDE AVENUE,07043,Montclair,N,C,,C,
15 MOUNT VERNON ROAD,07043,Montclair,N,C,,C,
15 MOUNTAINVIEW PLACE,07042,Montclair,N,C,,C,
15 MULFORD LANE,07042,Montclair,N,C,,C,
15 Madison Avenue,07042,Montclair,Y,C,,L,
15 Miller Street,07042,Montclair,Y,C,,UX,
15 Monroe Place,07042,Montclair,N,C,,C,
15 NORWOOD AVENUE,07043,Montclair,N,C,,C,
15 OXFORD STREET-1ST,07042,Montclair,N,C,,C,
15 OXFORD STREET-2ND,07042,Montclair,N,C,,C,
15 PARK TERRACE,07043,Montclair,N,C,,C,
15 PARKWAY,07043,Montclair,N,C,,C,
15 PATTON PLACE,07043,Montclair,N,C,,C,
15 POTTER COURT,07043,Montclair,N,C,,C,
15 Pierson Place,07042,Montclair,N,C,,O,PVC
15 Pleasant Avenue,07042,Montclair,N,C,,C,
15 Prescott Avenue,07042,Montclair,N,C,,C,
15 Princeton Place,07043,Montclair,Y,C,,G,
15 Prospect Avenue,07042,Montclair,N,C,,C,
15 Prospect Terrace,07042,Montclair,N,C,,C,
15 RIVERVIEW DRIVE W,07043,Montclair,N,C,,C,
15 ROSEDALE AVENUE,07042,Montclair,N,C,,C,
15 Ramsay Road,07042,Montclair,N,C,,C,
15 Rockledge Road,07042,Montclair,N,C,,C,
15 SAINT LUKES PLACE-UNIT 1,07042,Montclair,N,C,,C,
15 SAINT LUKES PLACE-UNIT 2,07042,Montclair,N,C,,C,
15 SEARS PLACE,07042,Montclair,N,C,,C,
15 SKYTOP TERRACE,07043,Montclair,N,C,,C,
15 SOUTHERN TERRACE,07042,Montclair,N,C,,C,
15 STANFORD PLACE,07042,Montclair,N,C,,C,
15 STEPHEN STREET,07042,Montclair,N,C,,C,
15 STONEBRIDGE ROAD,07042,Montclair,N,C,,C,
15 SUTHERLAND ROAD,07042,Montclair,N,C,,C,
15 Stonehenge Road,07043,Montclair,N,C,,C,
15 Sylvan Place,07042,Montclair,N,C,,C,
15 THE FAIRWAY,07043,Montclair,N,C,,C,
15 TUERS PLACE,07043,Montclair,N,C,,C,
15 Talbot Street,07042,Montclair,Y,C,,UX,
15 The Crescent,07042,Montclair,Y,C,,UX,
15 Tichenor Place,07042,Montclair,N,C,,C,
15 UNDERCLIFF DRIVE,07042,Montclair,N,C,,C,
15 UNDERCLIFF ROAD,07042,Montclair,N,C,,C,
15 UNION STREET,07042,Montclair,N,C,,C,
15 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
15 VALLEY PLACE,07043,Montclair,N,C,,C,
15 VAN BREEMEN COURT,07043,Montclair,N,C,,C,
15 VICTORIA TERRACE,07043,Montclair,N,C,,C,
15 Vera Place,07042,Montclair,N,C,,C,
15 WARD PLACE,07042,Montclair,N,C,,C,
15 WATERBURY ROAD,07043,Montclair,N,C,,C,
15 WAYSIDE PLACE,07042,Montclair,N,C,,C,
15 WELLESLEY ROAD,07043,Montclair,N,C,,C,
15 WENDOVER ROAD,07042,Montclair,N,C,,C,
15 WILLARD PLACE,07042,Montclair,N,C,,C,
15 WILLIAM STREET,07042,Montclair,N,C,,C,
15 WINDEMERE ROAD,07043,Montclair,N,C,,C,
15 WINDSOR PLACE,07043,Montclair,N,C,,C,
15 WOODMONT ROAD,07043,Montclair,N,C,,C,
15 Walnut Parkway 1ST,07042,Montclair,Y,C,,L,
15 Walnut Parkway 2ND,07042,Montclair,Y,C,,L,
15 Warfield Street,07043,Montclair,Y,C,,G,
15 Warren Place,07042,Montclair,N,C,,C,
15 Wilfred Street,07042,Montclair,N,C,,C,
15 Willowmere Avenue,07042,Montclair,N,C,,C,
15-17 WOODLAND AVENUE,07042,Montclair,N,C,,C,
150 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
150 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
150 GROVE STREET,07043,Montclair,N,C,,C,
150 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
150 Lincoln Street,07042,Montclair,Y,C,,G,
150 Montclair Avenue,07043,Montclair,Y,C,,L,
150 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
150 PINE STREET,07042,Montclair,N,C,,C,
150 S MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
150 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
150 VALLEY ROAD,07043,Montclair,N,C,,C,
150 Willowdale Avenue,07042,Montclair,N,C,,C,
151 CHESTNUT STREET,07042,Montclair,N,C,,C,
151 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
151 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
151 CLAREMONT AVENUE-2ND,07042,Montclair,N,C,,C,
151 EAGLE ROCK WAY,07042,Montclair,N,C,,C,
151 FOREST STREET-BUILD #1,07042,Montclair,N,C,,C,
151 HIGH STREET,07042,Montclair,N,C,,C,
151 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
151 INWOOD AVENUE,07043,Montclair,N,C,,C,
151 LORRAINE AVENUE,07043,Montclair,N,C,,C,
151 Lincoln Street,07042,Montclair,Y,C,,G,
151 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
151 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
151 PINE STREET 1ST,07042,Montclair,N,C,,C,
151 PINE STREET 2ND,07042,Montclair,N,C,,C,
151 VALLEY ROAD 1ST,07043,Montclair,N,C,,C,
151 VALLEY ROAD-APT A,07043,Montclair,N,C,,C,
151 VALLEY ROAD-APT B,07043,Montclair,N,C,,C,
151 VALLEY ROAD-APT C,07043,Montclair,N,C,,C,
151 VALLEY ROAD-APTD,07043,Montclair,N,C,,C,
151-A FOREST STREET,07042,Montclair,N,C,,C,
152 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
